Date,country,Event,calender,Survey,Actual,Prior,Revised,Relevance,Ticker
2012/9/10 7:50,JN,国际收支经常项目余额,Jul,4.86E+11,6.25E+11,4.33E+11,4.08E+11,95.8763,JNBPAB Index
2012/10/9 7:50,JN,国际收支经常项目余额,Aug,4.21E+11,4.55E+11,6.25E+11,6.43E+11,95.8763,JNBPAB Index
2012/11/8 7:50,JN,国际收支经常项目余额,Sep,7.62E+11,5.04E+11,4.55E+11,4.09E+11,95.8763,JNBPAB Index
2012/12/10 7:50,JN,国际收支经常项目余额,Oct,2.31E+11,3.77E+11,5.04E+11,5.16E+11,95.8763,JNBPAB Index
2013/1/11 7:50,JN,国际收支经常项目余额,Nov,-1.71E+10,-2.22E+11,3.77E+11,4.03E+11,95.8763,JNBPAB Index
2013/2/8 7:50,JN,国际收支经常项目余额,Dec,-1.44E+11,-2.64E+11,-2.22E+11,-1.99E+11,95.8763,JNBPAB Index
2013/3/8 7:50,JN,国际收支经常项目余额,Jan,-6.12E+11,-3.65E+11,-2.64E+11,-2.48E+11,95.8763,JNBPAB Index
2013/4/8 7:50,JN,国际收支经常项目余额,Feb,4.58E+11,6.37E+11,-3.65E+11,-3.47E+11,95.8763,JNBPAB Index
2013/5/10 7:50,JN,国际收支经常项目余额,Mar,1.22E+12,1.25E+12,6.37E+11,6.52E+11,95.8763,JNBPAB Index
2013/6/10 7:50,JN,国际收支经常项目余额,Apr,3.50E+11,7.50E+11,1.25E+12,1.29E+12,95.8763,JNBPAB Index
2013/7/8 7:50,JN,国际收支经常项目余额,May,6.00E+11,5.41E+11,7.50E+11,9.25E+11,95.8763,JNBPAB Index
2013/8/8 7:50,JN,国际收支经常项目余额,Jun,4.00E+11,3.36E+11,5.41E+11,7.08E+11,95.8763,JNBPAB Index
2013/9/9 7:50,JN,国际收支经常项目余额,Jul,5.08E+11,5.77E+11,3.36E+11,5.01E+11,95.8763,JNBPAB Index
2013/10/8 7:50,JN,国际收支经常项目余额,Aug,5.20E+11,1.62E+11,5.77E+11,7.26E+11,95.8763,JNBPAB Index
2013/11/11 7:50,JN,国际收支经常项目余额,Sep,4.01E+11,5.87E+11,1.62E+11,2.82E+11,95.8763,JNBPAB Index
2013/12/9 7:50,JN,国际收支经常项目余额,Oct,1.49E+11,-1.28E+11,5.87E+11,7.39E+11,95.8763,JNBPAB Index
2014/1/14 7:50,JN,国际收支经常项目余额,Nov,-3.69E+11,-5.93E+11,-1.28E+11,-1.62E+10,95.8763,JNBPAB Index
2014/2/10 7:50,JN,国际收支经常项目余额,Dec,-6.85E+11,-6.39E+11,-5.93E+11,-4.60E+11,95.8763,JNBPAB Index
2014/3/10 7:50,JN,国际收支经常项目余额,Jan,-1.41E+12,-1.59E+12,-6.39E+11,-5.42E+11,95.8763,JNBPAB Index
2014/4/8 7:50,JN,国际收支经常项目余额,Feb,6.18E+11,6.13E+11,-1.59E+12,-1.46E+12,95.8763,JNBPAB Index
2014/5/12 7:50,JN,国际收支经常项目余额,Mar,3.48E+11,1.16E+11,6.13E+11,7.41E+11,95.8763,JNBPAB Index
2014/6/9 7:50,JN,国际收支经常项目余额,Apr,2.88E+11,1.87E+11,1.16E+11,2.45E+11,95.8763,JNBPAB Index
2014/7/8 7:50,JN,国际收支经常项目余额,May,4.18E+11,5.23E+11,1.87E+11,3.55E+11,95.8763,JNBPAB Index
2014/8/8 7:50,JN,国际收支经常项目余额,Jun,-3.26E+11,-3.99E+11,5.23E+11,6.94E+11,95.8763,JNBPAB Index
2014/9/8 7:50,JN,国际收支经常项目余额,Jul,4.44E+11,4.17E+11,-3.99E+11,-1.93E+11,95.8763,JNBPAB Index
2014/10/8 7:50,JN,国际收支经常项目余额,Aug,2.00E+11,2.87E+11,4.17E+11,5.48E+11,95.8763,JNBPAB Index
2014/11/11 7:50,JN,国际收支经常项目余额,Sep,5.38E+11,9.63E+11,2.87E+11,4.04E+11,95.8763,JNBPAB Index
2014/12/8 7:50,JN,国际收支经常项目余额,Oct,3.70E+11,8.33E+11,9.63E+11,1.01E+12,95.8763,JNBPAB Index
2015/1/13 7:50,JN,国际收支经常项目余额,Nov,1.40E+11,4.33E+11,8.33E+11,8.61E+11,95.8763,JNBPAB Index
2015/2/9 7:50,JN,国际收支经常项目余额,Dec,3.56E+11,1.87E+11,4.33E+11,4.52E+11,95.8763,JNBPAB Index
2015/3/9 7:50,JN,国际收支经常项目余额,Jan,2.70E+11,6.14E+10,1.87E+11,2.63E+11,95.8763,JNBPAB Index
2015/4/8 7:50,JN,国际收支经常项目余额,Feb,1.20E+12,1.44E+12,6.14E+10,9.04E+10,95.8763,JNBPAB Index
2015/5/13 7:50,JN,国际收支经常项目余额,Mar,2.06E+12,2.80E+12,1.44E+12,1.46E+12,95.8763,JNBPAB Index
2015/6/8 7:50,JN,国际收支经常项目余额,Apr,1.69E+12,1.33E+12,2.80E+12,2.75E+12,95.8763,JNBPAB Index
2015/7/8 7:50,JN,国际收支经常项目余额,May,1.57E+12,1.88E+12,1.33E+12,1.36E+12,95.8763,JNBPAB Index
2015/8/10 7:50,JN,国际收支经常项目余额,Jun,7.86E+11,5.59E+11,1.88E+12,1.87E+12,95.8763,JNBPAB Index
2015/9/8 7:50,JN,国际收支经常项目余额,Jul,1.73E+12,1.81E+12,5.59E+11,6.47E+11,95.8763,JNBPAB Index
2015/10/8 7:50,JN,国际收支经常项目余额,Aug,1.23E+12,1.65E+12,1.81E+12,1.84E+12,95.8763,JNBPAB Index
2015/11/10 7:50,JN,国际收支经常项目余额,Sep,2.15E+12,1.47E+12,1.65E+12,1.65E+12,95.8763,JNBPAB Index
2015/12/8 7:50,JN,国际收支经常项目余额,Oct,1.59E+12,1.46E+12,1.47E+12,1.43E+12,95.8763,JNBPAB Index
2016/1/12 7:50,JN,国际收支经常项目余额,Nov,8.95E+11,1.14E+12,1.46E+12,1.35E+12,95.8763,JNBPAB Index
2016/2/8 7:50,JN,国际收支经常项目余额,Dec,1.05E+12,9.61E+11,1.14E+12,1.02E+12,95.8763,JNBPAB Index
2016/3/8 7:50,JN,国际收支经常项目余额,Jan,7.16E+11,5.21E+11,9.61E+11,7.74E+11,95.8763,JNBPAB Index
2016/4/8 7:50,JN,国际收支经常项目余额,Feb,2.03E+12,2.43E+12,5.21E+11,5.77E+11,95.8763,JNBPAB Index
2016/5/12 7:50,JN,国际收支经常项目余额,Mar,2.97E+12,2.98E+12,2.43E+12,2.38E+12,95.8763,JNBPAB Index
2016/6/8 7:50,JN,国际收支经常项目余额,Apr,2.30E+12,1.88E+12,2.98E+12,2.97E+12,95.8763,JNBPAB Index
2016/7/8 7:50,JN,国际收支经常项目余额,May,1.75E+12,1.81E+12,1.88E+12,1.82E+12,95.8763,JNBPAB Index
2016/8/8 7:50,JN,国际收支经常项目余额,Jun,1.10E+12,9.74E+11,1.81E+12,1.76E+12,95.8763,JNBPAB Index
2016/9/8 7:50,JN,国际收支经常项目余额,Jul,2.07E+12,1.94E+12,9.74E+11,9.77E+11,95.8763,JNBPAB Index
2016/10/11 7:50,JN,国际收支经常项目余额,Aug,1.50E+12,2.00E+12,1.94E+12,1.94E+12,95.8763,JNBPAB Index
2016/11/9 7:50,JN,国际收支经常项目余额,Sep,2.02E+12,1.82E+12,2.00E+12,1.97E+12,95.8763,JNBPAB Index
2016/12/8 7:50,JN,国际收支经常项目余额,Oct,1.55E+12,1.72E+12,1.82E+12,1.86E+12,95.8763,JNBPAB Index
2017/1/12 7:50,JN,国际收支经常项目余额,Nov,1.46E+12,1.42E+12,1.72E+12,1.55E+12,95.8763,JNBPAB Index
2017/2/8 7:50,JN,国际收支经常项目余额,Dec,1.18E+12,1.11E+12,1.42E+12,1.43E+12,95.8763,JNBPAB Index
2017/3/8 7:50,JN,国际收支经常项目余额,Jan,2.70E+11,6.55E+10,1.11E+12,1.11E+12,95.8763,JNBPAB Index
2017/4/10 7:50,JN,国际收支经常项目余额,Feb,2.51E+12,2.81E+12,6.55E+10,--,95.8763,JNBPAB Index
2017/5/11 7:50,JN,国际收支经常项目余额,Mar,2.59E+12,--,2.81E+12,--,95.8763,JNBPAB Index
2017/6/8 7:50,JN,国际收支经常项目余额,Apr,--,--,--,--,95.8763,JNBPAB Index
2007/1/3 16:55,GE,失业人员变动 (单位：千),Dec,-48000,-108000,-86000,-91000,89.8305,GRUECHNG Index
2007/1/31 16:55,GE,失业人员变动 (单位：千),Jan,-40000,-106000,-108000,-96000,89.8305,GRUECHNG Index
2007/2/28 16:55,GE,失业人员变动 (单位：千),Feb,-40000,-79000,-106000,-89000,89.8305,GRUECHNG Index
2007/3/29 15:55,GE,失业人员变动 (单位：千),Mar,-46000,-65000,-79000,-66000,89.8305,GRUECHNG Index
2007/5/2 15:55,GE,失业人员变动 (单位：千),Apr,-40000,-9000,-65000,-69000,89.8305,GRUECHNG Index
2007/5/31 15:55,GE,失业人员变动 (单位：千),May,-20000,3000,-9000,-47000,89.8305,GRUECHNG Index
2007/6/28 15:55,GE,失业人员变动 (单位：千),Jun,-20000,-37000,3000,-25000,89.8305,GRUECHNG Index
2007/7/31 15:55,GE,失业人员变动 (单位：千),Jul,-28000,-45000,-37000,-50000,89.8305,GRUECHNG Index
2007/8/30 15:55,GE,失业人员变动 (单位：千),Aug,-30000,-15000,-45000,-41000,89.8305,GRUECHNG Index
2007/9/27 15:55,GE,失业人员变动 (单位：千),Sep,-20000,-50000,-15000,-21000,89.8305,GRUECHNG Index
2007/10/30 16:55,GE,失业人员变动 (单位：千),Oct,-30000,-40000,-50000,-54000,89.8305,GRUECHNG Index
2007/11/29 16:55,GE,失业人员变动 (单位：千),Nov,-30000,-53000,-40000,-33000,89.8305,GRUECHNG Index
2008/1/3 16:55,GE,失业人员变动 (单位：千),Dec,-35000,-78000,-53000,-51000,89.8305,GRUECHNG Index
2008/1/31 16:55,GE,失业人员变动 (单位：千),Jan,-40000,-89000,-78000,-60000,89.8305,GRUECHNG Index
2008/2/28 16:55,GE,失业人员变动 (单位：千),Feb,-48000,-75000,-89000,-78000,89.8305,GRUECHNG Index
2008/4/1 15:55,GE,失业人员变动 (单位：千),Mar,-45000,-55000,-75000,-66000,89.8305,GRUECHNG Index
2008/4/30 15:55,GE,失业人员变动 (单位：千),Apr,-30000,-7000,-55000,-61000,89.8305,GRUECHNG Index
2008/5/29 15:55,GE,失业人员变动 (单位：千),May,-25000,4000,-7000,-8000,89.8305,GRUECHNG Index
2008/7/1 15:55,GE,失业人员变动 (单位：千),Jun,-14000,-38000,4000,-6000,89.8305,GRUECHNG Index
2008/7/31 15:55,GE,失业人员变动 (单位：千),Jul,-20000,-20000,-38000,-55000,89.8305,GRUECHNG Index
2008/8/28 15:55,GE,失业人员变动 (单位：千),Aug,-10000,-40000,-20000,-11000,89.8305,GRUECHNG Index
2008/9/30 15:55,GE,失业人员变动 (单位：千),Sep,-15000,-29000,-40000,-29000,89.8305,GRUECHNG Index
2008/10/30 16:55,GE,失业人员变动 (单位：千),Oct,-10000,-26000,-29000,-6000,89.8305,GRUECHNG Index
2008/11/27 16:55,GE,失业人员变动 (单位：千),Nov,-5000,-10000,-26000,-11000,89.8305,GRUECHNG Index
2009/1/7 16:55,GE,失业人员变动 (单位：千),Dec,10000,18000,-10000,-2000,89.8305,GRUECHNG Index
2009/1/29 16:55,GE,失业人员变动 (单位：千),Jan,30000,56000,18000,34000,89.8305,GRUECHNG Index
2009/2/26 16:55,GE,失业人员变动 (单位：千),Feb,60000,40000,56000,53000,89.8305,GRUECHNG Index
2009/3/31 15:55,GE,失业人员变动 (单位：千),Mar,52000,69000,40000,40000,89.8305,GRUECHNG Index
2009/4/30 15:55,GE,失业人员变动 (单位：千),Apr,65000,58000,69000,79000,89.8305,GRUECHNG Index
2009/5/28 15:55,GE,失业人员变动 (单位：千),May,64000,1000,58000,86000,89.8305,GRUECHNG Index
2009/6/30 15:55,GE,失业人员变动 (单位：千),Jun,45000,31000,1000,-2000,89.8305,GRUECHNG Index
2009/7/30 15:55,GE,失业人员变动 (单位：千),Jul,43000,-6000,31000,20000,89.8305,GRUECHNG Index
2009/9/1 15:55,GE,失业人员变动 (单位：千),Aug,30000,-1000,-6000,-10000,89.8305,GRUECHNG Index
2009/9/30 15:55,GE,失业人员变动 (单位：千),Sep,20000,-12000,-1000,-9000,89.8305,GRUECHNG Index
2009/10/29 16:55,GE,失业人员变动 (单位：千),Oct,15000,-26000,-12000,-3000,89.8305,GRUECHNG Index
2009/12/1 16:55,GE,失业人员变动 (单位：千),Nov,5000,-7000,-26000,-45000,89.8305,GRUECHNG Index
2010/1/5 16:55,GE,失业人员变动 (单位：千),Dec,5000,-3000,-7000,-7000,89.8305,GRUECHNG Index
2010/1/28 16:55,GE,失业人员变动 (单位：千),Jan,15000,6000,-3000,-22000,89.8305,GRUECHNG Index
2010/2/25 16:55,GE,失业人员变动 (单位：千),Feb,16000,7000,6000,-12000,89.8305,GRUECHNG Index
2010/3/31 15:55,GE,失业人员变动 (单位：千),Mar,7000,-31000,7000,6000,89.8305,GRUECHNG Index
2010/4/29 15:55,GE,失业人员变动 (单位：千),Apr,-10000,-68000,-31000,-11000,89.8305,GRUECHNG Index
2010/6/1 15:55,GE,失业人员变动 (单位：千),May,-17000,-45000,-68000,-70000,89.8305,GRUECHNG Index
2010/6/30 15:55,GE,失业人员变动 (单位：千),Jun,-30000,-21000,-45000,-52000,89.8305,GRUECHNG Index
2010/7/29 15:55,GE,失业人员变动 (单位：千),Jul,-20000,-20000,-21000,-23000,89.8305,GRUECHNG Index
2010/8/31 15:55,GE,失业人员变动 (单位：千),Aug,-20000,-17000,-20000,-23000,89.8305,GRUECHNG Index
2010/9/30 15:55,GE,失业人员变动 (单位：千),Sep,-20000,-40000,-17000,-22000,89.8305,GRUECHNG Index
2010/10/27 15:55,GE,失业人员变动 (单位：千),Oct,-30000,-3000,-40000,-35000,89.8305,GRUECHNG Index
2010/11/30 16:55,GE,失业人员变动 (单位：千),Nov,-20000,-9000,-3000,-21000,89.8305,GRUECHNG Index
2011/1/4 16:55,GE,失业人员变动 (单位：千),Dec,-15000,3000,-9000,-10000,89.8305,GRUECHNG Index
2011/2/1 16:55,GE,失业人员变动 (单位：千),Jan,-10000,-13000,3000,4000,89.8305,GRUECHNG Index
2011/3/1 16:55,GE,失业人员变动 (单位：千),Feb,-18000,-52000,-13000,0,89.8305,GRUECHNG Index
2011/3/31 15:55,GE,失业人员变动 (单位：千),Mar,-25000,-55000,-52000,-46000,89.8305,GRUECHNG Index
2011/4/28 15:55,GE,失业人员变动 (单位：千),Apr,-37000,-37000,-55000,-32000,89.8305,GRUECHNG Index
2011/5/31 15:55,GE,失业人员变动 (单位：千),May,-30000,-8000,-37000,-46000,89.8305,GRUECHNG Index
2011/6/30 15:55,GE,失业人员变动 (单位：千),Jun,-17000,-8000,-8000,-16000,89.8305,GRUECHNG Index
2011/7/28 15:55,GE,失业人员变动 (单位：千),Jul,-15000,-11000,-8000,-8000,89.8305,GRUECHNG Index
2011/8/31 15:55,GE,失业人员变动 (单位：千),Aug,-10000,-8000,-11000,-10000,89.8305,GRUECHNG Index
2011/9/29 15:55,GE,失业人员变动 (单位：千),Sep,-8000,-26000,-8000,-17000,89.8305,GRUECHNG Index
2011/11/2 16:55,GE,失业人员变动 (单位：千),Oct,-10000,10000,-26000,-37000,89.8305,GRUECHNG Index
2011/11/30 16:55,GE,失业人员变动 (单位：千),Nov,-5000,-20000,10000,-4000,89.8305,GRUECHNG Index
2012/1/3 16:55,GE,失业人员变动 (单位：千),Dec,-10000,-22000,-20000,-22000,89.8305,GRUECHNG Index
2012/1/31 16:55,GE,失业人员变动 (单位：千),Jan,-10000,-34000,-22000,-10000,89.8305,GRUECHNG Index
2012/2/29 16:55,GE,失业人员变动 (单位：千),Feb,-5000,0,-34000,3000,89.8305,GRUECHNG Index
2012/3/29 15:55,GE,失业人员变动 (单位：千),Mar,-10000,-18000,0,9000,89.8305,GRUECHNG Index
2012/5/2 15:55,GE,失业人员变动 (单位：千),Apr,-10000,19000,-18000,-9000,89.8305,GRUECHNG Index
2012/5/31 15:55,GE,失业人员变动 (单位：千),May,-7000,0,19000,19000,89.8305,GRUECHNG Index
2012/6/28 15:55,GE,失业人员变动 (单位：千),Jun,3000,7000,0,-14000,89.8305,GRUECHNG Index
2012/7/31 15:55,GE,失业人员变动 (单位：千),Jul,7000,7000,7000,8000,89.8305,GRUECHNG Index
2012/8/30 15:55,GE,失业人员变动 (单位：千),Aug,7000,9000,7000,13000,89.8305,GRUECHNG Index
2012/9/27 15:55,GE,失业人员变动 (单位：千),Sep,10000,9000,9000,2000,89.8305,GRUECHNG Index
2012/10/30 16:55,GE,失业人员变动 (单位：千),Oct,10000,20000,9000,-9000,89.8305,GRUECHNG Index
2012/11/29 16:55,GE,失业人员变动 (单位：千),Nov,16000,5000,20000,16000,89.8305,GRUECHNG Index
2013/1/3 16:55,GE,失业人员变动 (单位：千),Dec,10000,3000,5000,1000,89.8305,GRUECHNG Index
2013/1/31 16:55,GE,失业人员变动 (单位：千),Jan,8000,-16000,3000,12000,89.8305,GRUECHNG Index
2013/2/28 16:55,GE,失业人员变动 (单位：千),Feb,0,-3000,-16000,4000,89.8305,GRUECHNG Index
2013/3/28 16:55,GE,失业人员变动 (单位：千),Mar,-2000,13000,-3000,6000,89.8305,GRUECHNG Index
2013/4/30 15:55,GE,失业人员变动 (单位：千),Apr,2000,4000,13000,16000,89.8305,GRUECHNG Index
2013/5/29 15:55,GE,失业人员变动 (单位：千),May,5000,21000,4000,12000,89.8305,GRUECHNG Index
2013/6/27 15:55,GE,失业人员变动 (单位：千),Jun,8000,-12000,21000,6000,89.8305,GRUECHNG Index
2013/7/31 15:55,GE,失业人员变动 (单位：千),Jul,0,-7000,-12000,-18000,89.8305,GRUECHNG Index
2013/8/29 15:55,GE,失业人员变动 (单位：千),Aug,-5000,7000,-7000,-8000,89.8305,GRUECHNG Index
2013/10/1 15:55,GE,失业人员变动 (单位：千),Sep,-5000,25000,7000,0,89.8305,GRUECHNG Index
2013/10/30 16:55,GE,失业人员变动 (单位：千),Oct,0,2000,25000,6000,89.8305,GRUECHNG Index
2013/11/28 16:55,GE,失业人员变动 (单位：千),Nov,0,10000,2000,3000,89.8305,GRUECHNG Index
2014/1/7 16:55,GE,失业人员变动 (单位：千),Dec,-1000,-15000,10000,7000,89.8305,GRUECHNG Index
2014/1/30 16:55,GE,失业人员变动 (单位：千),Jan,-5000,-28000,-15000,-6000,89.8305,GRUECHNG Index
2014/2/27 16:55,GE,失业人员变动 (单位：千),Feb,-10000,-14000,-28000,-22000,89.8305,GRUECHNG Index
2014/4/1 15:55,GE,失业人员变动 (单位：千),Mar,-10000,-12000,-14000,-6000,89.8305,GRUECHNG Index
2014/4/30 15:55,GE,失业人员变动 (单位：千),Apr,-10000,-25000,-12000,-7000,89.8305,GRUECHNG Index
2014/5/28 15:55,GE,失业人员变动 (单位：千),May,-15000,24000,-25000,-21000,89.8305,GRUECHNG Index
2014/7/1 15:55,GE,失业人员变动 (单位：千),Jun,-10000,9000,24000,20000,89.8305,GRUECHNG Index
2014/7/31 15:55,GE,失业人员变动 (单位：千),Jul,-5000,-12000,9000,3000,89.8305,GRUECHNG Index
2014/8/28 15:55,GE,失业人员变动 (单位：千),Aug,-5000,2000,-12000,-19000,89.8305,GRUECHNG Index
2014/9/30 15:55,GE,失业人员变动 (单位：千),Sep,-2000,12000,2000,-3000,89.8305,GRUECHNG Index
2014/10/30 16:55,GE,失业人员变动 (单位：千),Oct,4000,-22000,12000,-2000,89.8305,GRUECHNG Index
2014/11/27 16:55,GE,失业人员变动 (单位：千),Nov,-1000,-14000,-22000,-25000,89.8305,GRUECHNG Index
2015/1/7 16:55,GE,失业人员变动 (单位：千),Dec,-5000,-27000,-14000,-16000,89.8305,GRUECHNG Index
2015/1/29 16:55,GE,失业人员变动 (单位：千),Jan,-10000,-9000,-27000,-20000,89.8305,GRUECHNG Index
2015/2/26 16:55,GE,失业人员变动 (单位：千),Feb,-10000,-20000,-9000,1000,89.8305,GRUECHNG Index
2015/3/31 15:55,GE,失业人员变动 (单位：千),Mar,-12000,-15000,-20000,-17000,89.8305,GRUECHNG Index
2015/4/30 15:55,GE,失业人员变动 (单位：千),Apr,-15000,-8000,-15000,-13000,89.8305,GRUECHNG Index
2015/6/2 15:55,GE,失业人员变动 (单位：千),May,-10000,-6000,-8000,0,89.8305,GRUECHNG Index
2015/6/30 15:55,GE,失业人员变动 (单位：千),Jun,-5000,-1000,-6000,-7000,89.8305,GRUECHNG Index
2015/7/30 15:55,GE,失业人员变动 (单位：千),Jul,-5000,9000,-1000,-3000,89.8305,GRUECHNG Index
2015/9/1 15:55,GE,失业人员变动 (单位：千),Aug,-4000,-7000,9000,5000,89.8305,GRUECHNG Index
2015/9/30 15:55,GE,失业人员变动 (单位：千),Sep,-5000,2000,-7000,-10000,89.8305,GRUECHNG Index
2015/10/29 16:55,GE,失业人员变动 (单位：千),Oct,-4000,-5000,2000,-7000,89.8305,GRUECHNG Index
2015/12/1 16:55,GE,失业人员变动 (单位：千),Nov,-5000,-13000,-5000,-6000,89.8305,GRUECHNG Index
2016/1/5 16:55,GE,失业人员变动 (单位：千),Dec,-8000,-14000,-13000,-17000,89.8305,GRUECHNG Index
2016/2/2 16:55,GE,失业人员变动 (单位：千),Jan,-8000,-20000,-14000,-13000,89.8305,GRUECHNG Index
2016/3/1 16:55,GE,失业人员变动 (单位：千),Feb,-10000,-10000,-20000,-13000,89.8305,GRUECHNG Index
2016/3/31 15:55,GE,失业人员变动 (单位：千),Mar,-6000,0,-10000,-11000,89.8305,GRUECHNG Index
2016/4/28 15:55,GE,失业人员变动 (单位：千),Apr,0,-16000,0,4000,89.8305,GRUECHNG Index
2016/5/31 15:55,GE,失业人员变动 (单位：千),May,-5000,-11000,-16000,-14000,89.8305,GRUECHNG Index
2016/6/30 15:55,GE,失业人员变动 (单位：千),Jun,-5000,-6000,-11000,-12000,89.8305,GRUECHNG Index
2016/7/28 15:55,GE,失业人员变动 (单位：千),Jul,-4000,-7000,-6000,-6000,89.8305,GRUECHNG Index
2016/8/31 15:55,GE,失业人员变动 (单位：千),Aug,-4000,-7000,-7000,-9000,89.8305,GRUECHNG Index
2016/9/29 15:55,GE,失业人员变动 (单位：千),Sep,-5000,1000,-7000,-10000,89.8305,GRUECHNG Index
2016/11/2 16:55,GE,失业人员变动 (单位：千),Oct,-1000,-13000,1000,-2000,89.8305,GRUECHNG Index
2016/11/30 16:55,GE,失业人员变动 (单位：千),Nov,-5000,-5000,-13000,-16000,89.8305,GRUECHNG Index
2017/1/3 16:55,GE,失业人员变动 (单位：千),Dec,-5000,-17000,-5000,-8000,89.8305,GRUECHNG Index
2017/1/31 16:55,GE,失业人员变动 (单位：千),Jan,-5000,-26000,-17000,-21000,89.8305,GRUECHNG Index
2017/3/1 16:55,GE,失业人员变动 (单位：千),Feb,-10000,-14000,-26000,-27000,89.8305,GRUECHNG Index
2017/3/31 15:55,GE,失业人员变动 (单位：千),Mar,-10000,-30000,-14000,-17000,89.8305,GRUECHNG Index
2017/5/3 15:55,GE,失业人员变动 (单位：千),Apr,-11000,-15000,-30000,-29000,89.8305,GRUECHNG Index
2017/5/31 15:55,GE,失业人员变动 (单位：千),May,--,--,-15000,--,89.8305,GRUECHNG Index
2017/6/30 15:55,GE,失业人员变动 (单位：千),Jun,--,--,--,--,89.8305,GRUECHNG Index
2007/1/17 17:30,UK,失业救济金申领人数变动,Dec,-3500,-5500,-5700,-9300,95.3488,UKUEMOM Index
2007/2/14 17:30,UK,失业救济金申领人数变动,Jan,-5000,-13500,-5500,-9400,95.3488,UKUEMOM Index
2007/3/14 17:30,UK,失业救济金申领人数变动,Feb,-8000,-3800,-13500,-14300,95.3488,UKUEMOM Index
2007/4/18 16:30,UK,失业救济金申领人数变动,Mar,-5000,-9200,-3800,-14100,95.3488,UKUEMOM Index
2007/5/16 16:30,UK,失业救济金申领人数变动,Apr,-5700,-15700,-9200,-14700,95.3488,UKUEMOM Index
2007/6/13 16:30,UK,失业救济金申领人数变动,May,-8400,-9300,-15700,-18600,95.3488,UKUEMOM Index
2007/7/18 16:30,UK,失业救济金申领人数变动,Jun,-7500,-13800,-9300,-7400,95.3488,UKUEMOM Index
2007/8/15 16:30,UK,失业救济金申领人数变动,Jul,-10000,-8500,-13800,-8900,95.3488,UKUEMOM Index
2007/9/12 16:30,UK,失业救济金申领人数变动,Aug,-8000,-4200,-8500,-5600,95.3488,UKUEMOM Index
2007/10/17 16:30,UK,失业救济金申领人数变动,Sep,-4000,-12800,-4200,-5000,95.3488,UKUEMOM Index
2007/11/14 17:30,UK,失业救济金申领人数变动,Oct,-6000,-9900,-12800,-6800,95.3488,UKUEMOM Index
2007/12/12 17:30,UK,失业救济金申领人数变动,Nov,-5000,-11100,-9900,-8200,95.3488,UKUEMOM Index
2008/1/16 17:30,UK,失业救济金申领人数变动,Dec,-5000,-6400,-11100,-11100,95.3488,UKUEMOM Index
2008/2/13 17:30,UK,失业救济金申领人数变动,Jan,-5000,-10800,-6400,-10000,95.3488,UKUEMOM Index
2008/3/19 17:30,UK,失业救济金申领人数变动,Feb,-5000,-2800,-10800,-23200,95.3488,UKUEMOM Index
2008/4/16 16:30,UK,失业救济金申领人数变动,Mar,-1800,-1200,-2800,-13600,95.3488,UKUEMOM Index
2008/5/14 16:30,UK,失业救济金申领人数变动,Apr,0,7200,-1200,100,95.3488,UKUEMOM Index
2008/6/11 16:30,UK,失业救济金申领人数变动,May,8000,9000,7200,13900,95.3488,UKUEMOM Index
2008/7/16 16:30,UK,失业救济金申领人数变动,Jun,10000,15500,9000,22300,95.3488,UKUEMOM Index
2008/8/13 16:30,UK,失业救济金申领人数变动,Jul,17000,20100,15500,34000,95.3488,UKUEMOM Index
2008/9/17 16:30,UK,失业救济金申领人数变动,Aug,23000,32500,20100,34000,95.3488,UKUEMOM Index
2008/10/15 16:30,UK,失业救济金申领人数变动,Sep,36000,31800,32500,42200,95.3488,UKUEMOM Index
2008/11/12 17:30,UK,失业救济金申领人数变动,Oct,40000,36500,31800,43700,95.3488,UKUEMOM Index
2008/12/17 17:30,UK,失业救济金申领人数变动,Nov,44000,75700,36500,43700,95.3488,UKUEMOM Index
2009/1/21 17:30,UK,失业救济金申领人数变动,Dec,81000,77900,75700,88100,95.3488,UKUEMOM Index
2009/2/11 17:30,UK,失业救济金申领人数变动,Jan,89000,73800,77900,79000,95.3488,UKUEMOM Index
2009/3/18 17:30,UK,失业救济金申领人数变动,Feb,84800,138400,73800,61400,95.3488,UKUEMOM Index
2009/4/22 16:30,UK,失业救济金申领人数变动,Mar,116000,73700,138400,142800,95.3488,UKUEMOM Index
2009/5/12 21:00,UK,失业救济金申领人数变动,Apr,85000,57100,73700,73500,95.3488,UKUEMOM Index
2009/6/17 16:30,UK,失业救济金申领人数变动,May,60000,39300,57100,53700,95.3488,UKUEMOM Index
2009/7/15 16:30,UK,失业救济金申领人数变动,Jun,41300,23800,39300,38600,95.3488,UKUEMOM Index
2009/8/12 16:30,UK,失业救济金申领人数变动,Jul,28000,24900,23800,22500,95.3488,UKUEMOM Index
2009/9/16 16:30,UK,失业救济金申领人数变动,Aug,25000,24400,24900,13900,95.3488,UKUEMOM Index
2009/10/14 16:30,UK,失业救济金申领人数变动,Sep,24500,20800,24400,15000,95.3488,UKUEMOM Index
2009/11/11 17:30,UK,失业救济金申领人数变动,Oct,20000,12900,20800,8900,95.3488,UKUEMOM Index
2009/12/16 17:30,UK,失业救济金申领人数变动,Nov,12500,-6300,12900,8800,95.3488,UKUEMOM Index
2010/1/20 17:30,UK,失业救济金申领人数变动,Dec,-4600,-15200,-6300,-8100,95.3488,UKUEMOM Index
